Id, Label, Weight, Res_Id
20035, f.takagi, 1, 40987
21061, julius wess, 9, 42036
15483, arthur lue, 6, 36307
19103, s.sciuto, 10, 40040
13435, l.z.hu, 2, 34232
19067, jurgen schulze, 3, 40004
16888, morten nielsen, 2, 37770
16940, yossi nir, 1, 37822
20968, zhiyong wang, 1, 41942
21171, t.de wit, 1, 42146
19614, roger sollie, 1, 40558
10950, f.paccetti correia, 1, 31669
21132, steven willison, 1, 42109
20146, c.c.taylor, 1, 41100
15542, lutz moller, 1, 36383
21166, henning wissowski, 2, 42143
13684, nissan itzhaki, 3, 34480
9461, constantin p.bachas, 2, 30148
12172, t.fujita, 1, 32927
13846, p.r.johnson, 6, 34644
9980, hou boyuan, 1, 34199
17631, sergio.a.pernice, 1, 38533
21537, mohab abou zeid, 1, 29605
19335, junsoo shin, 2, 40277
16648, hiroaki nakajima, 3, 37522
19768, j.stasheff, 1, 40713
12832, partha guha, 1, 33612
20432, carlo a.trugenberger, 3, 41391
14630, s.e.konstein, 5, 35434
17379, tony pantev, 9, 38278
9352, masako asano, 14, 30035
15655, yu.m.makeenko, 1, 36506
20481, i.tsutsui, 7, 41440
11383, l.dolan, 10, 32114
11820, s.fedoruk, 3, 32557
12662, xavier gracia, 1, 33440
17255, m.ortiz, 3, 38152
9177, marco ameduri, 1, 29855
9911, marco billo, 10, 30605
15774, s.marculescu, 1, 36630
16609, euy soo na, 2, 37483
12027, c.fosco, 2, 32771
16453, moshe moshe, 7, 37326
10010, a.yu.boldin, 1, 30714
18224, k.-h.rehren, 11, 39132
16921, vladimir nikolaev, 1, 37803
10982, nicolas couchoud, 3, 31703
11994, stefan forste, 21, 32734
19405, ruud siebelink, 3, 40347
19311, kazuyasu shigemoto, 1, 40254
9613, manuel barros, 1, 30302
17421, dae kil park, 2, 38321
20482, izumi tsutsui, 14, 41440
21414, kensuke yoshida, 1, 42397
14156, h.kawabe, 3, 34957
18720, luca salasnich, 1, 39647
12347, g.gat, 2, 33117
16737, i.naumov, 1, 37615
17439, mu-in park, 19, 38338
14584, takeo kojima, 1, 35387
11940, r.fiore, 4, 32681
9456, h.babujian, 9, 30143
16806, a.p.nersessian, 3, 37686
15183, jose p.s.lemos, 16, 35993
20095, sho tanaka, 3, 41047
15130, k.lee, 4, 35940
15180, v.e.r.lemes, 22, 35988
15528, j.lykken, 2, 36363
16386, fernando moraes, 1, 37256
20927, kameshwar c.wali, 7, 41901
12084, m.d.freeman, 4, 32838
15269, you-quan li, 3, 36082
13326, j.-w.van holten, 1, 34118
14041, sugumi kanno, 4, 34839
12343, h.gasparakis, 1, 33111
8911, k.abdel-khalek, 1, 29581
9421, mauricio ayala, 2, 30104
11089, naresh dadhich, 10, 31817
10602, n.chair, 2, 31318
13392, shinobu hosono, 2, 34187
20697, mikhail vasiliev, 12, 41664
11064, marco dattanasio, 3, 31793
12170, shigeo fujita, 1, 32925
18343, nuria rius, 2, 39255
18353, alejandro rivero, 5, 39265
18850, uwe sassenberg, 1, 39780
17076, hajime oda, 2, 37967
16802, rafael i.nepomechie, 36, 37680
21078, christoph wetterich, 1, 42054
19564, ioannis smyrnakis, 6, 40508
17639, m.j.perry, 10, 38542
13416, p.s.howe, 51, 34215
12348, gil gat, 4, 33117
11462, p.van driel, 2, 32193
13147, adam d.helfer, 5, 33938
10723, i.cherednikov, 2, 31440
11718, m.evans, 1, 32455
16632, m.nagy, 1, 37506
20114, jonathan tannenhauser, 4, 41067
16134, laura mersini, 4, 37005
10859, g.cognola, 4, 31577
20129, rolf tarrach, 3, 41082
17019, thomas nowotny, 2, 37900
18675, e.h saidi, 3, 39603
10446, r.caracciolo, 3, 31158
18399, rafael de lima rodrigues, 3, 39315
17047, david l.obrien, 1, 37933
12232, patricio gaete, 8, 32992
21390, z.yin, 1, 42372
11921, f.finkel, 3, 32662
11522, peter k.s.dunsby, 1, 32253
18368, j.e.roberts, 1, 39280
21587, y.-b.zhang, 1, 42578
19757, a.o.starinets, 4, 40704
14785, jisuke kubo, 8, 35593
16674, y.nakawaki, 2, 37548
13195, francisco j.herranz, 1, 33987
9167, v.s.alves, 6, 29844
20220, a n theron, 2, 41176
13268, h.hiro-oka, 1, 34061
13338, seok-in hong, 1, 34130
18457, a.romanenko, 3, 39374
21749, j.m.l opez-romero, 1, 42735
12585, kiyonori gomi, 2, 33360
16793, charles a.nelson, 3, 37670
12764, l.griguolo, 29, 33545
18265, m.reuter, 22, 39173
16673, yuji nakawaki, 3, 37548
19585, j.soda, 1, 40529
10648, tsao chang, 1, 31363
15687, yuri m.malyuta, 2, 36540
13194, f.j.herranz, 10, 33987
20829, sami virtanen, 1, 41803
11356, l.dixon, 9, 32085
17007, yu.v.novozhilov, 1, 37889
15822, ian marshall, 1, 36678
13201, thomas hertog, 4, 33994
17903, z.popowicz, 4, 38809
20948, jing wang, 7, 41922
8923, s.a.abel, 7, 29596
19645, jun s.song, 5, 40589
9998, aleksandar r.bogojevic, 1, 30702
13914, waldyr a.rodrigues jr., 2, 34706
9447, a.yu.babansky, 3, 30134
14478, gary kleppe, 3, 35278
11302, m.cristina diamantini, 1, 32030
17346, t.d.palev, 18, 38246
19220, s.v.shabanov, 1, 40161
18634, wafic.a.sabra, 1, 39561
19781, a.steif, 1, 40727
15086, bum-hoon lee, 23, 35893
10167, f.t.brandt, 31, 30872
17608, esther perez, 4, 38511
21428, li hua yu, 2, 42411
20222, ronaldo thibes, 2, 41180
20160, c.teitelboim, 4, 41116
20205, jorg teschner, 2, 41162
11881, p.castelo ferreira, 4, 32622
12283, jorge gamboa, 4, 33047
12998, kyoungho han, 2, 33783
10683, jin chen, 1, 31398
13256, haye hinrichsen, 3, 34049
10393, manuel calixto, 2, 31100
13053, oliver haschke, 4, 33839
15839, l.c.martin, 1, 36702
18573, daniel hernandez ruiperez, 1, 39491
16182, andre miemiec, 7, 37053
16904, luis m.nieto, 2, 37786
9780, j.f.bennett, 1, 30471
12619, i.v.gorbunov, 5, 33397
15341, o.lipan, 1, 36160
9362, m.asorey, 14, 30046
18546, s.g.rubin, 1, 39465
12110, v fridkin, 1, 32862
13169, mans henningson, 17, 33959
16261, olivera miskovic, 4, 37132
12454, p.giacconi, 4, 33227
9395, chris austin, 3, 30078
15887, p.maslanka, 13, 36751
10204, a.brignole, 1, 30908
10974, antoine coste, 1, 31696
9709, gloria mari beffa, 1, 30398
20176, david tepper, 2, 41132
9125, m.alishahiha, 7, 29799
20013, m.reza rahimi tabar, 1, 40964
16884, holger bech nielsen, 4, 37767
14901, roger d.kylin, 1, 35709
21468, m.zagermann, 3, 42455
9640, anirban basu, 3, 30330
18328, miguel rios, 2, 39239
17895, alexander d.popov, 13, 38800
11109, hendrik van dam, 1, 31836
18901, mikolaj sawicki, 1, 39831
14542, denis kochan, 1, 35345
16531, krishnendu mukherjee, 1, 37401
16831, nelson pinto neto, 1, 38680
12282, j.gamboa, 24, 33047
14381, sung ku kim, 6, 35180
9025, c.ahn, 5, 29698
9363, manuel asorey, 1, 30046
19232, shervgi s.shahverdiyev, 1, 40173
20360, alessandro torrielli, 2, 41318
13412, laurent houart, 14, 34209
16228, hisakzau minakata, 1, 37097
12700, p.a.grassi, 14, 33483
20204, j.a.teschner, 2, 41162
15835, i.martin, 14, 36697
12733, carsten greiner, 1, 33516
16345, luca molinari, 1, 37215
11535, a.de souza dutra, 13, 32267
15823, nicole marshall, 1, 36679
16791, a.e.nelson, 1, 37667
16519, gernot muenster, 1, 37389
18863, joe sato, 2, 39793
18575, f.ruiz ruiz, 14, 39493
16846, jack y.ng, 1, 37725
21290, hisashi yamamoto, 2, 42268
21552, mauro zeni, 6, 42540
20956, s.k.wang, 2, 41930
14245, sergei v.ketov, 51, 35046
17928, r.potting, 1, 38834
15688, yuri malyuta, 3, 36540
12314, bjorn garbrecht, 2, 33078
13966, shamit kachru, 36, 34764
10991, louis crane, 9, 31713
13008, p.haney, 1, 33794
18815, m.s.sarandy, 12, 39745
16500, w.mueck, 7, 37373
14528, shinpei kobayashi, 3, 35331
18397, l.m.c.s.rodrigues, 2, 39312
12694, a.k.grant, 2, 33477
9600, chris barnes, 2, 30289
19462, a.singh, 1, 40406
16349, a.momen, 2, 37219
9751, a.a.belov, 2, 30442
20462, a.tsuchiya, 9, 41421
17079, i.oda, 2, 37970
18971, gil schieber, 1, 39905
16942, khazret s.nirov, 7, 37825
12274, a.galperin, 8, 33039
8939, e.m.c.abreu, 4, 29611
17633, mario pernici, 1, 38536
21122, a.g.williams, 2, 42099
10092, a.h.bougourzi, 8, 30796
15983, n e mavromatos, 1, 36850
12113, daniel friedan, 2, 32865
12793, david gross, 1, 33573
9047, a.akhmetshin, 3, 29720
10703, y.chen, 1, 31419
9811, o.bergman, 16, 30504
12753, m a grigoriev, 5, 33539
20091, eiji tanaka, 1, 41043
12197, d.fursaev, 5, 32955
18508, h.j.rothe, 5, 39426
15916, h.mathur, 1, 36780
11485, m.dubois-violette, 2, 32218
9800, m.berg, 2, 30493
21317, haitang yang, 1, 42295
20280, tjark tjin, 3, 41237
10057, p.bordalo, 1, 30757
20438, david tsabar, 2, 41396
9566, igor v.barashenkov, 1, 30256
15950, a.matsuo, 2, 36814
9496, z.bajnok, 19, 30183
19160, a.m.semikhatov, 8, 40098
16710, m.narita, 1, 37587
17435, jong-dae park, 1, 38335
16032, john mcgreevy, 14, 36897
12882, matin gurses, 1, 33664
14928, carlos e.laciana, 5, 35730
20583, rikard von unge, 11, 41543
20557, s.uhlmann, 1, 41516
18793, o.santillan, 1, 39723
19207, a.v.sevostyanov, 1, 40147
12811, c.b.guan, 2, 33591
12703, steven gratton, 1, 33486
13190, l.hernandez, 1, 33982
13939, denis juriev, 5, 34732
12667, amine m.el gradechi, 2, 33447
16294, r.l.mkrtchyan, 5, 37166
14640, christoph kopper, 3, 35445
16666, tomoki nakanishi, 3, 37541
11081, c.daboul, 1, 31808
20993, g.m.t watts, 1, 41968
9281, j.arafune, 1, 29961
14141, louis h.kauffman, 4, 34942
18873, toshiro sato, 1, 39803
17048, g.m.obrien, 1, 37934
12432, amir masoud ghezelbash, 5, 33204
11158, f.david, 4, 31886
18680, m.-h.saito, 1, 39607
15984, n.mavromatos, 3, 36850
12847, m.e.x.guimaraes, 3, 33628
9214, bjorn andreas, 6, 29892
10835, j.f.clark, 1, 31552
15479, a.w.w.ludwig, 2, 36305
19180, gautam sengupta, 8, 40118
21081, t.wettig, 2, 42056
11806, lorenzo fatibene, 2, 32544
21672, a.zotov, 2, 42663
20806, xavier vilasis-cardona, 1, 41777
14377, sang-woo kim, 1, 35176
14574, emmanuel kohlprath, 2, 35376
11211, yoshitaka degura, 1, 31939
15160, george leibbrandt, 5, 35970
16479, filipe moura, 3, 37352
14749, i.krichever, 11, 35559
16984, shinichi nojiri, 94, 37866
20971, zi-xiang wang, 1, 41945
12106, andrew frey, 2, 32859
19284, xiang shen, 1, 40225
17142, masato okado, 1, 38035
16641, michihiro naka, 7, 37516
13030, benjamin harms, 4, 33816
16408, e.moreno, 6, 37280
20167, p.tempesta, 1, 41124
18765, n.sanchez, 33, 39693
17909, e.poppitz, 4, 38814
9953, paul a.blaga, 1, 30654
10656, v.chari, 4, 31372
19570, j.sobczyk, 7, 40517
21123, brook williams, 2, 42100
15179, v.lemes, 1, 35988
11869, frank ferrari, 20, 32609
11410, sergio doplicher, 4, 32141
19110, claudio a.scrucca, 17, 40048
19509, s.skorik, 6, 40454
12981, sinji hamamoto, 1, 33766
15532, m.lynker, 2, 36366
19689, joan soto, 1, 40634
13045, b.hartmann, 2, 33831
16529, avijit mukherjee, 1, 37399
14573, e.kohlprath, 3, 35376
20958, shi-kun wang, 2, 41930
12006, pedro d.fonseca, 1, 32744
13983, w.kalau, 3, 34781
13182, c.herdeiro, 1, 33975
12191, g.furlan, 2, 32949
14724, t.krajewski, 4, 35533
14738, werner krauth, 7, 35547
20136, r.tatar, 2, 41089
13371, j.horne, 1, 34163
18496, giancarlo rossi, 5, 39414
12986, noureddine hambli, 1, 33771
9563, d.bar-moshe, 2, 30252
17461, m.parry, 1, 38363
14136, emanuel katz, 6, 34937
18479, j.oscar rosas-ortiz, 1, 39396
20588, william g.unruh, 1, 41547
13867, thordur jonsson, 8, 34665
18282, h.rhedin, 4, 39193
13141, thomas heinzl, 5, 33929
10639, s.chandrasekharan, 1, 31354
17673, a.c.petkou, 21, 38577
19321, k.shima, 5, 40263
8929, m.abolhassani, 1, 29603
13689, a.i.ivanov, 1, 34485
17143, tadashi okai, 3, 38036
12095, a.de freitas, 1, 32847
16698, mauro napsuciale, 1, 37575
18259, alvaro restuccia, 2, 39165
10671, g.chechelashvili, 1, 31387
21125, f.l.williams, 6, 42102
21074, robert a.weston, 4, 42050
11341, xiang-mao ding, 6, 32069
9735, benoit bellet, 1, 30427
8988, m.adler, 2, 29662
10268, romeo brunetti, 1, 30972
15512, l.lusanna, 7, 36341
11242, andrei demichev, 1, 31971
19251, s.a.sharakin, 1, 40193
10418, m.campostrini, 2, 31131
12859, m.gunaydin, 6, 33641
20448, arkady tseytlin, 3, 41406
18669, e.l.sahraoui, 1, 39598
9868, gyan bhanot, 1, 30560
17191, e.r.de oliveira, 1, 38085
14379, seung-kook kim, 4, 35178
9407, ivan avramidi, 1, 30090
20586, christine unkmeir, 2, 41545
14351, hungsoo kim, 11, 35150
19486, a.sissakian, 2, 40430
11572, carlos tello echevarria, 1, 32304
15749, cristina manuel, 2, 36605
15465, y.g.lu, 2, 36289
10799, chong-sun chu, 34, 31517
15273, zhifeng li, 1, 36085
16736, d.v.naumov, 2, 37613
18192, u.ray, 1, 39099
21650, j.zinn-justin, 6, 42643
16661, shin nakamura, 5, 37536
14713, y.koyama, 1, 35520
15752, r.manvelyan, 14, 36608
10520, adenauer girardi casali, 1, 31234
12120, y.frishman, 8, 32873
20084, shinya tamura, 2, 41036
20364, a c tort, 1, 41319
21285, satoshi yamaguchi, 9, 42263
12251, dmitri d.galtsov, 1, 33017
20085, k.tamvakis, 11, 41038
8999, n.o.agasian, 1, 29674
12864, h.y.guo, 3, 33645
11193, bryce dewitt, 2, 31920
19242, alfred shapere, 2, 40185
13604, kenneth intriligator, 13, 34399
10647, spencer chang, 1, 31362
10881, a.collinucci, 1, 31600
17089, sergei odintsov, 3, 32353
11066, riccardo dauria, 13, 31795
18443, j.c.rojas, 5, 39359
16719, sazzad nasir, 1, 37596
15515, markus luty, 1, 36349
13019, toshiyuki harano, 8, 33805
16555, herman j.munczek, 1, 37426
20261, john f.tighe, 4, 41219
16485, j.m.mourao, 2, 37360
15865, salvatore de martino, 1, 36729
15143, sunggeun lee, 2, 35952
21443, a.yung, 6, 42428
10361, freddy cachazo, 4, 31068
17481, p.pascual, 1, 38382
20636, galliano valent, 5, 41601
17972, s.f.prokushkin, 1, 38879
12058, davide franco, 1, 32804
21141, d.winder, 1, 42118
10808, c.h.otto chui, 4, 31525
19962, takao suyama, 13, 40910
18558, henri ruegg, 6, 39477
9081, gerardo aldazabal, 1, 29754
9663, r.a.battye, 5, 30353
16348, arshad momen, 6, 37219
9700, k.becker, 5, 30390
9942, t.biswas, 3, 30642
12431, a.m.ghezelbash, 17, 33204
12260, a.galante, 1, 33024
18719, l.salasnich, 3, 39647
21303, j.yamashita, 2, 42281
8967, christoph adam, 4, 29640
20336, andre van tonder, 4, 41292
13071, david hasler, 1, 33857
20553, j.uglum, 4, 41513
14140, s.katz, 10, 34940
20845, nicholas d.vlachos, 1, 41819
17300, d.a.owen, 2, 38197
8889, j.-p-dedonder, 1, 31929
10421, c.a.garcia canal, 1, 31133
18295, mathieu ribordy, 1, 39206
18297, f.riccioni, 2, 39209
14915, j.l.lopez, 4, 35719
12663, j.m.gracia-bondia, 9, 33443
17731, a.pickering, 1, 38635
10930, f.cordaro, 3, 31649
10929, robert coquereaux, 3, 31647
16358, paulo vargas moniz, 1, 37228
11228, c.deliduman, 6, 31956
10293, detlev buchholz, 22, 30999
18463, a.romeo, 7, 39381
14815, bogdan kulik, 1, 35623
9701, katrin becker, 19, 30390
14626, b.g.konopelchenko, 2, 35430
20020, motoi tachibana, 7, 40971
16361, j.lee montag, 1, 37231
9356, j.m.a.ashbourn-chamblin, 1, 30039
16474, e.mottola, 3, 37346
17077, hodaka oda, 5, 37968
15716, yu.manin, 1, 36572
9438, m.banados, 8, 30125
20737, g.veneziano, 40, 41710
11171, anne-christine davis, 3, 31898
20918, daniel waldram, 45, 41893
9465, bob bacus, 1, 30152
18207, a rebhan, 1, 39113
11887, gabriele ferretti, 18, 32627
18184, f.ravanini, 11, 39092
11084, j daboul, 1, 31809
16678, atsushi nakayashiki, 6, 37553
21347, v.i.yasnov, 1, 42328
8921, y.abe, 1, 29593
17371, kamal l.panigrahi, 3, 38270
10884, filippo colomo, 1, 31602
17483, oktay k.pashaev, 7, 38384
21136, d.l.wiltshire, 3, 42114
18706, mairi sakellariadou, 1, 39633
18386, philippe roche, 1, 39300
17655, a.b.pestov, 2, 38558
9339, e.ruiz arriola, 4, 30022
13244, b.hiller, 2, 34036
12146, ying-kai fu, 1, 32899
10200, iver brevik, 8, 30902
9244, stefano ansoldi, 2, 29923
20101, taro tani, 3, 41053
11400, e.e.donets, 8, 32132
19675, rafael d.sorkin, 1, 40621
16816, v.v.nesterenko, 30, 37695
10720, n.chepilko, 4, 31437
14164, shoichi kawamoto, 1, 34965
11455, b.dragovich, 3, 32186
18799, e.s.santos, 1, 39728
9227, carlo angelantonj, 11, 29907
13003, amihay hanany, 48, 33789
16057, m.medina, 1, 36925
9325, daniel arnaudon, 5, 30008
19015, j.schnittger, 5, 39949
18781, raoul santachiara, 4, 39709
18244, ricardo renan, 1, 39153
11476, yishi duan, 14, 32207
12553, m.gogberashvili, 1, 33327
16079, k.meissner, 2, 36952
14320, maurice r.kibler, 1, 35120
20417, marta trobo, 1, 41373
15845, paul martin, 3, 36706
14343, c.kim, 2, 35143
12755, m.a.grigoriev, 4, 33539
14026, kazunari kaneko, 2, 34825
12728, andrea gregori, 11, 33511
17729, austin pickering, 2, 38635
19805, mark stern, 10, 40751
12040, d.fradkin, 1, 32786
21007, b.wehefritz-kaufmann, 1, 41983
14155, kamran kaviani, 1, 34955
20089, pang-ning tan, 2, 41041
20058, t.takayanagi, 1, 41010
12090, l.freidel, 2, 32842
12953, t.hakobyan, 2, 33738
11418, patrick dorey, 27, 32152
9017, ofer aharony, 33, 29690
9672, karin bautier, 3, 30361
16709, makoto narita, 1, 37587
15282, wei liao, 2, 36094
19352, dmitri v.shirkov, 1, 40295
15025, jose ignacio latorre, 1, 35826
13562, k.n.ilinski, 6, 34359
9443, belal e.baaquie, 3, 30131
9441, pierre van baal, 16, 30129
9139, jose b.almeida, 1, 29812
16797, william nelson, 2, 37673
10549, o.a.castro-alvaredo, 11, 31265
18666, aram a.saharian, 7, 39594
13873, g.jorjadze, 4, 34672
11000, e.cremmer, 8, 31722
11910, antonio filippi, 6, 32651
15104, dominic lee, 1, 35910
18869, n.sato, 1, 39800
20718, paolo di vecchia, 14, 41689
19314, katsumi shigura, 1, 40256
20660, p.vanhove, 3, 41626
14789, s.-i.kubota, 1, 35597
21517, alexander zaslavsky, 1, 42505
17908, erich poppitz, 15, 38814
13086, hiroyuki hata, 20, 33873
16773, john w.negele, 1, 37650
9946, n.e.j.bjerrum-bohr, 2, 30649
11558, vladimir dzhunushaliev, 4, 32291
16406, enrique f.moreno, 3, 37280
15527, joe lykken, 1, 36363
17369, l.paniak, 1, 38268
18886, mikhail saveliev, 2, 39817
10438, riccardo capovilla, 3, 31151
20466, m.tsuda, 5, 41424
13445, min-xin huang, 5, 34242
12532, st.d.glazek, 1, 33305
14923, j.m.f.labastida, 30, 35726
21719, m.cvetiv c, 2, 42710
14318, m.r.kibler, 2, 35120
20877, i.volovich, 3, 41850
9726, a.a.belavin, 3, 30416
14577, takao koikawa, 11, 35379
12891, yuri gusev, 1, 33672
20567, yukiko umeno, 1, 41526
16624, nobuaki nagao, 1, 37498
16694, d v nanopoulos, 1, 37566
14540, robert de mello koch, 12, 35344
19339, shunichi shinohara, 1, 40281
16717, c.nash, 12, 37594
18266, martin reuter, 3, 39173
14471, hagen kleinert, 8, 35271
19537, a.smilga, 6, 40482
21409, y.yoon, 1, 42392
12451, s.ghosh, 2, 33223
13792, u.d.jentschura, 2, 34591
12355, raoul gatto, 2, 33126
9124, a.alimohammadi, 1, 29797
16524, seiji mukaigawa, 1, 37394
15843, p.p.martin, 1, 36703
9335, rodrigo aros, 3, 30019
10374, r.-g.cai, 3, 31081
13384, zalan horvath, 3, 34179
13064, michio hashimoto, 1, 33850
13209, j.e.hetrick, 4, 34002
20942, bin wang, 16, 41916
16001, pawel o.mazur, 16, 36866
10372, rong-gen cai, 24, 31081
21466, alberto zaffaroni, 9, 42452
15244, a.lewis, 3, 36056
13602, k.intriligator, 16, 34399
18958, florian scheck, 1, 39891
18812, fuad m.saradzhev, 7, 39741
14355, ian-woo kim, 1, 35155
16506, rainer mueller, 1, 37379
19230, imran shah, 1, 40169
11396, ron y.donagi, 5, 32127
20238, scott thomas, 8, 41196
19604, r.soldati, 8, 40549
10594, kyung-seok cha, 1, 31309
10180, alexander braverman, 2, 30882
20283, v.i.tkach, 12, 41240
13838, clifford johnson, 1, 34638
9706, david beckman, 1, 30395
11860, sharmanthie fernando, 3, 32601
10917, mauricio contreras, 2, 31635
10774, kiwoon choi, 4, 31491
12773, j.grimstrup, 2, 33555
19687, galen sotkov, 1, 40632
10801, m.chu, 1, 31519
18404, ramon rodriguez, 3, 39320
19441, joan simon, 19, 40383
21305, koichi yamawaki, 6, 42284
15408, r.longo, 1, 36229
21214, tai tsun wu, 2, 42192
13281, c.-l.ho, 1, 34074
11068, eric dhoker, 37, 31798
17462, m.f.parry, 1, 38363
11857, c.r.fernandez-pousa, 8, 32596
20709, cenalo vaz, 7, 41680
16192, salvatore mignemi, 4, 37062
15350, d.litim, 1, 36170
17207, david l.olmsted, 1, 38101
18726, giovanni salesi, 6, 39654
10504, cyril cartier, 1, 31217
15091, chang-yeong lee, 18, 35900
9088, a.yu.alekseev, 12, 29765
18246, parentani renaud, 2, 38312
15621, j.maharana, 18, 36475
11348, b.dittrich, 1, 32077
11232, gustav w delius, 2, 31959
10126, a.boyarsky, 3, 30830
19053, c.schubert, 12, 39988
20759, j.d.vergara, 2, 41731
10601, masud chaichian, 11, 31316
13096, a.hatzinikitas, 1, 33883
13496, dae sung hwang, 3, 34293
11625, george ellis, 1, 32359
14489, stanislav klimenko, 2, 35291
17949, peter presnajder, 4, 38855
12103, josif frenkel, 2, 32855
10551, olalla a.castro-alvaredo, 3, 31265
18664, david a.sahakyan, 2, 39591
17521, louis paulot, 3, 38422
12792, d.j.gross, 2, 33573
10486, ursula carow-watamura, 4, 31199
9553, rabin banerjee, 13, 30242
17202, e.olivieri, 1, 38096
15908, massimo materassi, 2, 36772
18398, r.b.rodrigues, 3, 39313
13159, m.hellmund, 1, 33950
17145, takemi okamoto, 1, 38038
20347, francesco toppan, 10, 41304
13505, s.hyun, 4, 34303
13433, jianxun hu, 1, 34230
18220, marcel reginatto, 1, 39127
20198, daniel r.terno, 1, 41154
19125, emiliano sefusatti, 1, 40062
14077, dimitra karabali, 13, 34877
9903, adel bilal, 32, 30597
19600, a.i.sokolov, 5, 40544
20913, johannes walcher, 6, 41886
16527, asmita mukherjee, 4, 37398
8977, jean-pierre ader, 3, 29653
18203, h.s.reall, 7, 39110
20780, a.v.veselov, 1, 41751
20696, m.vasiliev, 2, 41664
20604, a.ushveridze, 3, 41565
20302, akira tokura, 2, 41260
14407, el h.el kinani, 1, 35207
13329, yasushi homma, 2, 34121
14370, nakwoo kim, 20, 35170
20717, j.f.vazquez-poritz, 18, 41687
17437, jung hee park, 1, 38337
16141, georgios metikas, 2, 37011
19457, sang-jin sin, 16, 40401
11600, s.-i.ei, 1, 32334
15601, michele maggiore, 10, 36453
9643, debabrata basu, 3, 30332
11740, cyril furtlehner, 1, 32479
10147, n.r.f.braga, 4, 30851
15445, david lowe, 1, 36269
19155, gordon w.semenoff, 18, 40092
21221, z.c.wu, 1, 42199
14712, kazuya koyama, 10, 35519
11445, j.s.dowker, 38, 32177
19377, ben short, 1, 40318
